query,ok,key_count,raw_output,attributes_json,norm_attributes_json
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF01-1SB0 1 kW,True,3,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF01-1SB0"",   ""power"": ""1 kW"",   ""series"": ""SERVO MOTOR"" }","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF01-1SB0"", ""power"": ""1 kW"", ""series"": ""SERVO MOTOR""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF01-1SB0"", ""power"": ""1 kW"", ""series"": ""SERVO MOTOR""}"
3000  rpm 24  v 10 bldc 50w 24v 3000rpm,True,5,"{   ""speed"": ""3000rpm"",   ""voltage"": ""24v"",   ""power"": ""10 bldc 50w"",   ""quantity"": ""24"",   ""speed_setting"": ""3000  rpm"" } <end","{""speed"": ""3000rpm"", ""voltage"": ""24v"", ""power"": ""10 bldc 50w"", ""quantity"": ""24"", ""speed_setting"": ""3000  rpm""}","{""speed"": ""3000rpm"", ""voltage"": ""24v"", ""power"": ""10 bldc 50w"", ""quantity"": ""24"", ""speed_setting"": ""3000  rpm""}"
24  v 10 bldc 50w 24v 3000rpm,False,0,"{voltage_input}: ""24",{},{}
makita mt240 cb203a cut off carbon brush,True,3,"{   ""model_number"": ""mt240 cb203a"",   ""brand"": ""makita"",   ""part_type"": ""cut off carbon brush"" }","{""model_number"": ""mt240 cb203a"", ""brand"": ""makita"", ""part_type"": ""cut off carbon brush""}","{""model name/number"": ""mt240 cb203a"", ""brand"": ""makita"", ""part_type"": ""cut off carbon brush""}"
2 hp gear motor,False,0,"{power_source}: gear motor,",{},{}
Induction Motor Cg Make,True,2,"{   ""Make"": ""Cg Make"",   ""Power Source"": ""Induction Motor"" }","{""Make"": ""Cg Make"", ""Power Source"": ""Induction Motor""}","{""Make"": ""Cg Make"", ""power source"": ""Induction Motor""}"
Dual shaft Motor,True,2,"{attribute: ""Dual shaft"", value: ""Motor""}","{""attribute"": ""Dual shaft"", ""value"": ""Motor""}","{""value"": ""Motor""}"
ac servo motor 750w,True,2,"{power_consumption_in_watts:750w,motor_type:ac servo motor} <","{""power_consumption_in_watts"": ""750w"", ""motor_type"": ""ac servo motor""}","{""power_consumption_in_watts"": ""750w"", ""motor_type"": ""ac servo motor""}"
ats480c66y,False,0,{model_number}:ats48,{},{}
Kirloskar Electric Motor,True,1,"{brand_or_model: ""Kirloskar Electric Motor""}<turn|><","{""brand_or_model"": ""Kirloskar Electric Motor""}","{""brand_or_model"": ""Kirloskar Electric Motor""}"
three  phase 1 ATS480C66Y,True,1,"{attributes: [""three"", ""phase""], ""model_number"": ""1 ATS480C66Y""}<turn|><|channel>thought","{""model_number"": ""1 ATS480C66Y""}","{""model name/number"": ""1 ATS480C66Y""}"
l and t mpower pro mobile motor starter,True,1,"{attributes: ""l and t mpower pro mobile motor starter""} <","{""attributes"": ""l and t mpower pro mobile motor starter""}",{}
zd motor 25 w small ac geared motors 220v,True,4,"{   ""power"": ""small ac geared motors"",   ""motor_type"": ""zd motor"",   ""wattage"": ""25 w"",   ""voltage"": ""220v"" }","{""power"": ""small ac geared motors"", ""motor_type"": ""zd motor"", ""wattage"": ""25 w"", ""voltage"": ""220v""}","{""power"": ""small ac geared motors"", ""motor_type"": ""zd motor"", ""wattage"": ""25 w"", ""voltage"": ""220v""}"
kitchen hood motor,True,1,"{feature: ""motor"", ""location"": ""kitchen hood""}<turn|><end","{""location"": ""kitchen hood""}","{""location/city"": ""kitchen hood""}"
kapcon simi cooler motor,True,2,"{product_type: ""simi cooler"", ""brand_or_part_of_brand"": ""kapcon"", ""feature"": ""motor""}<turn|>","{""brand_or_part_of_brand"": ""kapcon"", ""feature"": ""motor""}","{""brand_or_part_of_brand"": ""kapcon"", ""feature"": ""motor""}"
Jayashree Rotory Encoder Hollow Shaft,False,0,{attributes}: {,{},{}
20w fan dc motor,False,0,"{power_consumption}: ""20",{},{}
Wet Rice Grinders AUE Motors,True,3,"{   ""Grinder Type"": ""Wet Rice Grinders"",   ""Brand/Model"": ""AUE Motors"",   ""Grade"": ""A"" }","{""Grinder Type"": ""Wet Rice Grinders"", ""Brand/Model"": ""AUE Motors"", ""Grade"": ""A""}","{""Grinder Type"": ""Wet Rice Grinders"", ""Brand/Model"": ""AUE Motors"", ""grade"": ""A""}"
Electronic Starter,True,1,"{attribute: ""Electronic Starter""}","{""attribute"": ""Electronic Starter""}",{}
AC Synchronous Motors,True,1,"{power_source: ""AC Synchronous Motors""}<turn|>","{""power_source"": ""AC Synchronous Motors""}","{""power source"": ""AC Synchronous Motors""}"
Jayashree Encoder  : Hollow Shaft  J-50T,True,3,"{   ""Model Number"": ""J-50T"",   ""Encoder"": "": Hollow Shaft"",   ""Brand/Name"": ""Jayashree Encoder"" } <","{""Model Number"": ""J-50T"", ""Encoder"": "": Hollow Shaft"", ""Brand/Name"": ""Jayashree Encoder""}","{""model number"": ""J-50T"", ""Encoder"": "": Hollow Shaft"", ""Brand/Name"": ""Jayashree Encoder""}"
Motor,True,1,"{attribute: ""Motor""}<turn|><","{""attribute"": ""Motor""}",{}
Remi Centrifuge Carbon Brush,True,2,"{   ""Centrifuge"": ""Remi"",   ""Brush Type"": ""Carbon Brush"" }","{""Centrifuge"": ""Remi"", ""Brush Type"": ""Carbon Brush""}","{""Centrifuge"": ""Remi"", ""Brush Type"": ""Carbon Brush""}"
High po re,True,1,"{attribute: ""High po re""}","{""attribute"": ""High po re""}",{}
volvo & ir l&t case vibration motor shaft,True,2,"{   ""brand"": ""volvo & ir l&t case"",   ""feature"": ""vibration motor shaft"" } <end","{""brand"": ""volvo & ir l&t case"", ""feature"": ""vibration motor shaft""}","{""brand"": ""volvo & ir l&t case"", ""feature"": ""vibration motor shaft""}"
Rawat+Induction+Motors,True,1,"{attributes: ""Rawat+Induction+Motors""}","{""attributes"": ""Rawat+Induction+Motors""}",{}
havells single phase motor,False,0,{power_source}: single phase motor,{},{}
HAVELLS 3 PHASE MOTORSIE2/IE3,False,0,"{brand_or_name:} """,{},{}
DHARMENDRA,True,1,"{key-value attributes: ""DHARMENDRA""}","{""key-value attributes"": ""DHARMENDRA""}","{""key-value attributes"": ""DHARMENDRA""}"
vertical helical gear motor 5 hp,True,2,"{orientation: ""vertical"", ""power"": ""5 hp"", ""drive_type"": ""helical gear motor""}","{""power"": ""5 hp"", ""drive_type"": ""helical gear motor""}","{""power"": ""5 hp"", ""drive_type"": ""helical gear motor""}"
Bosch parts,False,0,{brand_or_part_of_brand}Bos,{},{}
Panasonic AC Servo Motor,False,0,"{power_source}:{""type"":",{},{}
squirrel-cage-motors,False,0,{power_source}:squirrel-cage,{},{}
Belimo Damper Actuator,True,1,"{attribute: ""Belimo Damper Actuator""}<turn|>","{""attribute"": ""Belimo Damper Actuator""}",{}
Squirrel Cage Induction Motor tefc type,True,3,"{   ""motor_type"": ""Induction Motor"",   ""model_type"": ""tefc type"",   ""cage_size"": ""Squirrel Cage"" } <","{""motor_type"": ""Induction Motor"", ""model_type"": ""tefc type"", ""cage_size"": ""Squirrel Cage""}","{""motor_type"": ""Induction Motor"", ""model_type"": ""tefc type"", ""cage_size"": ""Squirrel Cage""}"
fn20c motor,True,2,"{attribute: ""motor"", value: ""fn20c""} <","{""attribute"": ""motor"", ""value"": ""fn20c""}","{""value"": ""fn20c""}"
fireproof motor,True,1,"{attribute: ""fireproof"", ""power source"": ""motor""}<turn|><","{""power source"": ""motor""}","{""power source"": ""motor""}"
Minas A6 Panasonic  Servo Motor & Driver,True,3,"{   ""Brand"": ""Panasonic"",   ""Model"": ""Minas A6"",   ""Feature"": ""Servo Motor & Driver"" } <end","{""Brand"": ""Panasonic"", ""Model"": ""Minas A6"", ""Feature"": ""Servo Motor & Driver""}","{""brand"": ""Panasonic"", ""model name/number"": ""Minas A6"", ""feature"": ""Servo Motor & Driver""}"
Planetary Gear Motor,True,1,"{product_type: ""Planetary Gear Motor""}","{""product_type"": ""Planetary Gear Motor""}","{""product_type"": ""Planetary Gear Motor""}"
Squirrel Cage Induction Motor tefc type 415v,True,4,"{   ""motor_type"": ""Induction Motor"",   ""voltage"": ""415v"",   ""model_type"": ""tefc type"",   ""cage_type"": ""Squirrel Cage"" } <end","{""motor_type"": ""Induction Motor"", ""voltage"": ""415v"", ""model_type"": ""tefc type"", ""cage_type"": ""Squirrel Cage""}","{""motor_type"": ""Induction Motor"", ""voltage"": ""415v"", ""model_type"": ""tefc type"", ""cage_type"": ""Squirrel Cage""}"
vertical helical gear motor,True,1,"{orientation: ""vertical"", ""drive_type"": ""helical gear motor""}<turn|><end","{""drive_type"": ""helical gear motor""}","{""drive_type"": ""helical gear motor""}"
2 advanced features 2 10 hp mobile starter,True,5,"{   ""features"": ""advanced features"",   ""quantity"": ""2"",   ""power"": ""10 hp"",   ""operation"": ""mobile starter"",   ""value"": ""2"" }","{""features"": ""advanced features"", ""quantity"": ""2"", ""power"": ""10 hp"", ""operation"": ""mobile starter"", ""value"": ""2""}","{""features"": ""advanced features"", ""quantity"": ""2"", ""power"": ""10 hp"", ""operation"": ""mobile starter"", ""value"": ""2""}"
Helical Geared Motor,True,1,"{attribute: ""Helical"", ""Power Source"": ""Geared Motor""}","{""Power Source"": ""Geared Motor""}","{""power source"": ""Geared Motor""}"
dvd motor,False,0,"{power_source}: ""dvd",{},{}
2 hp three phase induction motor,False,0,"{power_source}: ""three phase",{},{}
Direct oil immersed starter skn Kelson U Kit Set,True,3,"{   ""type"": ""Direct oil immersed starter"",   ""brand_or_name"": ""skn Kelson U Kit Set"",   ""value"": ""Kelson U Kit Set"" }","{""type"": ""Direct oil immersed starter"", ""brand_or_name"": ""skn Kelson U Kit Set"", ""value"": ""Kelson U Kit Set""}","{""type"": ""Direct oil immersed starter"", ""brand_or_name"": ""skn Kelson U Kit Set"", ""value"": ""Kelson U Kit Set""}"
Rolling Shutter Motor,True,2,"{   ""feature"": ""Rolling Shutter"",   ""attribute"": ""Motor"" }<turn|><end","{""feature"": ""Rolling Shutter"", ""attribute"": ""Motor""}","{""feature"": ""Rolling Shutter""}"
Delton Three Single Phase Oil Starter,True,4,"{   ""power source"": ""Oil Starter"",   ""brand"": ""Delton"",   ""phase"": ""Single Phase"",   ""quantity"": ""Three"" }","{""power source"": ""Oil Starter"", ""brand"": ""Delton"", ""phase"": ""Single Phase"", ""quantity"": ""Three""}","{""power source"": ""Oil Starter"", ""brand"": ""Delton"", ""phase"": ""Single Phase"", ""quantity"": ""Three""}"
Shaft Encoder,True,1,"{attribute: ""Shaft Encoder""}","{""attribute"": ""Shaft Encoder""}",{}
CTV 110 Unimotion Servo Motor,True,2,"{ ""Model"": ""CTV 110"", ""Feature"": ""Unimotion Servo Motor"" } <","{""Model"": ""CTV 110"", ""Feature"": ""Unimotion Servo Motor""}","{""model name/number"": ""CTV 110"", ""feature"": ""Unimotion Servo Motor""}"
Crompton Single Phase Motor,False,0,"{power_source}:{""motor_",{},{}
crompton single phase cooler motor,False,0,"{brand/model}: crompton,",{},{}
crompton greaves energy efficient motor,True,2,"{   ""brand"": ""crompton greaves"",   ""feature"": ""energy efficient motor"" }","{""brand"": ""crompton greaves"", ""feature"": ""energy efficient motor""}","{""brand"": ""crompton greaves"", ""feature"": ""energy efficient motor""}"
180 Watt Electro Magnetic Brake Motor,True,2,"{power_consumption: ""180 Watt"", ""Brake Type"": ""Electro Magnetic Brake"", ""Motor"": ""Brake Motor""}<turn|><end","{""Brake Type"": ""Electro Magnetic Brake"", ""Motor"": ""Brake Motor""}","{""Brake Type"": ""Electro Magnetic Brake"", ""part type"": ""Brake Motor""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-5AK00-0SB0 0.12 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-5AK00-0SB0"",   ""power"": ""0.12 kW"" } <","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-5AK00-0SB0"", ""power"": ""0.12 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-5AK00-0SB0"", ""power"": ""0.12 kW""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF10-0SA0 2.7 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF10-0SA0"",   ""power"": ""2.7 kW"" } <","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF10-0SA0"", ""power"": ""2.7 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF10-0SA0"", ""power"": ""2.7 kW""}"
Servo Motor,False,0,{power_source}:Servo Motor<,{},{}
copper sewing machine motor armature,True,3,"{attribute: ""copper"", ""type"": ""sewing machine"", ""part"": ""armature"", ""power"": ""motor""}","{""type"": ""sewing machine"", ""part"": ""armature"", ""power"": ""motor""}","{""type"": ""sewing machine"", ""part"": ""armature"", ""power"": ""motor""}"
cooler motor high speed,True,1,"{attribute: ""high speed"", ""function"": ""cooler motor""} <","{""function"": ""cooler motor""}","{""function"": ""cooler motor""}"
cooler hee motor,True,1,"{attribute: ""cooler"", ""motor"": ""hee motor""}<turn|><|channel>thought","{""motor"": ""hee motor""}","{""part type"": ""hee motor""}"
Kerovit Ege Actuation Plate,True,2,"{actuation type: ""Ege Actuation Plate"", brand: ""Kerovit""} <","{""actuation type"": ""Ege Actuation Plate"", ""brand"": ""Kerovit""}","{""actuation type"": ""Ege Actuation Plate"", ""brand"": ""Kerovit""}"
ABB Soft Starters,True,1,"{key-value attributes: ""ABB Soft Starters""}","{""key-value attributes"": ""ABB Soft Starters""}","{""key-value attributes"": ""ABB Soft Starters""}"
Bullet Farrata Fan Motor,True,2,"{feature: ""Bullet"", value: ""Farrata Fan Motor""}","{""feature"": ""Bullet"", ""value"": ""Farrata Fan Motor""}","{""feature"": ""Bullet"", ""value"": ""Farrata Fan Motor""}"
happymodel motor,True,2,"{attribute: ""motor"", model_name: ""happymodel""}","{""attribute"": ""motor"", ""model_name"": ""happymodel""}","{""model_name"": ""happymodel""}"
Double Shaft Motor,True,2,"{attribute: ""Double Shaft"", value: ""Motor""}","{""attribute"": ""Double Shaft"", ""value"": ""Motor""}","{""value"": ""Motor""}"
incubator turning motor,True,2,"{attribute: ""turning motor"", function: ""incubator""}<turn|><end","{""attribute"": ""turning motor"", ""function"": ""incubator""}","{""function"": ""incubator""}"
abb motor,True,1,"{brand_or_type: ""abb motor""}<turn|>","{""brand_or_type"": ""abb motor""}","{""brand_or_type"": ""abb motor""}"
2hp single phase motor cg model gf7010,True,4,"{   ""model_name"": ""cg model"",   ""power_source"": ""single phase motor"",   ""power"": ""2hp"",   ""model_number"": ""gf7010"" } <end","{""model_name"": ""cg model"", ""power_source"": ""single phase motor"", ""power"": ""2hp"", ""model_number"": ""gf7010""}","{""model_name"": ""cg model"", ""power source"": ""single phase motor"", ""power"": ""2hp"", ""model name/number"": ""gf7010""}"
2hp single phase motor near kolkata cg model no gf7010,True,5,"{   ""model_number"": ""no gf7010"",   ""power_source"": ""single phase motor"",   ""power"": ""2hp"",   ""location"": ""near kolkata"",   ""cg_model"": ""cg model"" }","{""model_number"": ""no gf7010"", ""power_source"": ""single phase motor"", ""power"": ""2hp"", ""location"": ""near kolkata"", ""cg_model"": ""cg model""}","{""model name/number"": ""no gf7010"", ""power source"": ""single phase motor"", ""power"": ""2hp"", ""location/city"": ""near kolkata"", ""cg_model"": ""cg model""}"
100 HP Slip Ring Motor Starter,False,0,"{power_source}: ""10",{},{}
battery operated pmdc motor,True,1,"{operation_type: ""battery operated"", ""motor_type"": ""pmdc motor""}<turn|>","{""motor_type"": ""pmdc motor""}","{""motor_type"": ""pmdc motor""}"
Automatic Door Motor,True,1,"{attribute: ""Automatic Door Motor""}","{""attribute"": ""Automatic Door Motor""}",{}
Automatic Rolling Shutters Motor,True,2,"{   ""feature"": ""Automatic Rolling Shutters"",   ""power"": ""Motor"" }<turn|><","{""feature"": ""Automatic Rolling Shutters"", ""power"": ""Motor""}","{""feature"": ""Automatic Rolling Shutters"", ""power"": ""Motor""}"
Nxu Gear Brake Motor In Pune,True,2,"{   ""Brand/Model"": ""Nxu Gear Brake Motor"",   ""Location"": ""In Pune"" } <","{""Brand/Model"": ""Nxu Gear Brake Motor"", ""Location"": ""In Pune""}","{""Brand/Model"": ""Nxu Gear Brake Motor"", ""Location"": ""In Pune""}"
Bosch Carbon Brushes,True,1,"{brand_or_model: ""Bosch"", ""type_of_brush"": ""Carbon Brushes""}<turn|>","{""type_of_brush"": ""Carbon Brushes""}","{""type_of_brush"": ""Carbon Brushes""}"
1 piece 750 watt 3000 rpm AC Servo Motor,True,4,"{   ""motor"": ""AC Servo Motor"",   ""speed"": ""3000 rpm"",   ""power"": ""750 watt"",   ""quantity"": ""1 piece"" } <end","{""motor"": ""AC Servo Motor"", ""speed"": ""3000 rpm"", ""power"": ""750 watt"", ""quantity"": ""1 piece""}","{""part type"": ""AC Servo Motor"", ""speed"": ""3000 rpm"", ""power"": ""750 watt"", ""quantity"": ""1 piece""}"
Arun D O L Motor Starter,True,1,"{key-value attributes: ""Arun D O L Motor Starter""}","{""key-value attributes"": ""Arun D O L Motor Starter""}","{""key-value attributes"": ""Arun D O L Motor Starter""}"
v12 mobile starter,True,1,"{attribute: ""v12"", attribute: ""mobile starter""}<turn|><","{""attribute"": ""v12""}",{}
1 hp motor,False,0,{power_source}: 1 hp,{},{}
angle grinder armature,True,1,"{attribute: ""angle grinder armature""}","{""attribute"": ""angle grinder armature""}",{}
ola motor,True,1,"{motor_type: ""ola motor""}<turn|><end","{""motor_type"": ""ola motor""}","{""motor_type"": ""ola motor""}"
altistart 22 soft starters,True,1,"{attributes: ""22 soft starters"", ""altistart""} <","{""attributes"": ""22 soft starters""}",{}
tawagawa hollow encoder ts 5700n8500,True,3,"{   ""model_number"": ""ts 5700n8500"",   ""brand_or_name"": ""tawagagawa"",   ""type"": ""hollow encoder"" }","{""model_number"": ""ts 5700n8500"", ""brand_or_name"": ""tawagagawa"", ""type"": ""hollow encoder""}","{""model name/number"": ""ts 5700n8500"", ""brand_or_name"": ""tawagagawa"", ""type"": ""hollow encoder""}"
tawagawa hollow encoder ts-5700n8500,True,3,"{   ""model_number"": ""ts-5700n8500"",   ""brand_or_name"": ""tawagagawa"",   ""type"": ""hollow encoder"" }","{""model_number"": ""ts-5700n8500"", ""brand_or_name"": ""tawagagawa"", ""type"": ""hollow encoder""}","{""model name/number"": ""ts-5700n8500"", ""brand_or_name"": ""tawagagawa"", ""type"": ""hollow encoder""}"
actuator model %3A rr a50 d,True,2,"{attribute: ""model"", ""value"": ""%3A rr a50 d"", ""type"": ""actuator""} <end","{""value"": ""%3A rr a50 d"", ""type"": ""actuator""}","{""value"": ""%3A rr a50 d"", ""type"": ""actuator""}"
86HS120 Two Phase Stepper Motor,True,3,"{   ""Model Number"": ""86HS120"",   ""Power"": ""Two Phase"",   ""Motor Type"": ""Stepper Motor"" }","{""Model Number"": ""86HS120"", ""Power"": ""Two Phase"", ""Motor Type"": ""Stepper Motor""}","{""model number"": ""86HS120"", ""power"": ""Two Phase"", ""Motor Type"": ""Stepper Motor""}"
86 HS 65 Two Phase Stepper Motor,True,4,"{   ""Model Series"": ""HS 65"",   ""Motor"": ""Stepper Motor"",   ""Power"": ""Two Phase"",   ""Value"": ""86"" } <","{""Model Series"": ""HS 65"", ""Motor"": ""Stepper Motor"", ""Power"": ""Two Phase"", ""Value"": ""86""}","{""Model Series"": ""HS 65"", ""part type"": ""Stepper Motor"", ""power"": ""Two Phase"", ""Value"": ""86""}"
Ola motot,False,0,{brand_or_model_name:} Ola motot,{},{}
Swing Gate Motor,True,1,"{feature: ""Swing Gate Motor""}","{""feature"": ""Swing Gate Motor""}","{""feature"": ""Swing Gate Motor""}"
COPCARBON BRUSH 25X40X10,True,1,"{product_type: ""COPCARBON BRUSH"", ""size"": ""25X40X10""} <","{""size"": ""25X40X10""}","{""size"": ""25X40X10""}"
DC GEAR MOTOR,False,0,"{power_source}: ""DC GEAR",{},{}
