query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
Used Crompton Greaves Motor,True,3,5,"{""attributes"":[{""attribute_key"":""condition"",""value"":""used"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""state"",""value"":""used"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""brand"",""value"":""crompton greaves"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""manufacturer"",""value"":""crompton greaves"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""condition"", ""value"": ""used"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""state"", ""value"": ""used"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""brand"", ""value"": ""crompton greaves"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton greaves"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2460,224,$0.001566
Mobile Starter Prime,True,2,4,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""Mobile Starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""Mobile Starter"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""model"",""value"":""Prime"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""series"",""value"":""Prime"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""Mobile Starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""Mobile Starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""Prime"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""series"", ""value"": ""Prime"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2457,190,$0.001514
1kw( 1.3hp) bldc motor,True,3,7,"{""attributes"":[{""attribute_key"":""power"",""value"":""1kw"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""wattage"",""value"":""1kw"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""kilowatt"",""value"":""1kw"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""horsepower"",""value"":""1.3hp"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""1.3hp"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""brushless_dc"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""1kw"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""1kw"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""kilowatt"", ""value"": ""1kw"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""1.3hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""hp"", ""value"": ""1.3hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""brushless_dc"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2468,275,$0.001647
1kw( 1.3hp) bldc motor near jharsuguda,True,3,8,"```json
{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""brushless_dc"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""1kw"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""1kw"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""kilowatt"", ""value"": ""1kw"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""horsepower"", ""value"": ""1.3hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""1.3hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""1.3hp"", ""key_priority"": 3, ""attribute_priority"": 3}]}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""brushless_dc"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""1kw"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""1kw"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""kilowatt"", ""value"": ""1kw"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""horsepower"", ""value"": ""1.3hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""1.3hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""1.3hp"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2473,2131,$0.004433
spg motor,True,2,3,"{""attributes"":[{""attribute_key"":""brand"",""value"":""spg"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""spg"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""spg"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""spg"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}]}",2457,167,$0.001479
crompton greaves motor 5 hp 3.70 kw 3 phase 1450 rpm foot mount,True,6,14,"```json
{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton greaves"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton greaves"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""horsepower"",""value"":""5 hp"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""5 hp"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""5 hp"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""3.70 kw"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""wattage"",""value"":""3.70 kw"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""kilowatt"",""value"":""3.70 kw"",""key_priority"":3,""attribute_priority"":3},{""attribute_key"":""phase"",""value"":""3 phase"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""phase_type"",""value"":""3 phase"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""rpm"",""value"":""1450 rpm"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""speed"",""value"":""1450 rpm"",""key_priority"":2,""attribute_priority"":5},{""attribute_key"":""mounting"",""value"":""foot mount"",""key_priority"":1,""attribute_priority"":6},{""attribute_key"":""mounting_type"",""value"":""foot mount"",""key_priority"":2,""attribute_priority"":6}]}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton greaves"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton greaves"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""5 hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""5 hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""hp"", ""value"": ""5 hp"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""3.70 kw"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""wattage"", ""value"": ""3.70 kw"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""kilowatt"", ""value"": ""3.70 kw"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""phase"", ""value"": ""3 phase"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""phase_type"", ""value"": ""3 phase"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""rpm"", ""value"": ""1450 rpm"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""speed"", ""value"": ""1450 rpm"", ""key_priority"": 2, ""attribute_priority"": 5}, {""attribute_key"": ""mounting"", ""value"": ""foot mount"", ""key_priority"": 1, ""attribute_priority"": 6}, {""attribute_key"": ""mounting_type"", ""value"": ""foot mount"", ""key_priority"": 2, ""attribute_priority"": 6}]}",2479,2373,$0.004799
Vacuum Cleaner Motors,True,2,3,"{""attributes"":[{""attribute_key"":""application"",""value"":""vacuum cleaner"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""vacuum cleaner"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motors"",""key_priority"":1,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""vacuum cleaner"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""vacuum cleaner"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motors"", ""key_priority"": 1, ""attribute_priority"": 2}]}",2457,160,$0.001468
Siemens Electric Three Phase Motor,True,4,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""Siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""power_source"",""value"":""Electric"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""Electric"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""Three Phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""phase_type"",""value"":""Three Phase"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""motor_type"",""value"":""Motor"",""key_priority"":1,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""Siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""power_source"", ""value"": ""Electric"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""Electric"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""Three Phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""phase_type"", ""value"": ""Three Phase"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""Motor"", ""key_priority"": 1, ""attribute_priority"": 4}]}",2459,291,$0.001666
panasonic gear box MY9G30B,True,3,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""panasonic"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""gear box"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""gear box"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model_number"",""value"":""MY9G30B"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""part_number"",""value"":""MY9G30B"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""panasonic"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""gear box"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""gear box"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model_number"", ""value"": ""MY9G30B"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""part_number"", ""value"": ""MY9G30B"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2464,240,$0.001592
Three Phase Dol Starter (elcw-s-digi),True,3,6,"{""attributes"":[{""attribute_key"":""phase"",""value"":""Three Phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase_type"",""value"":""Three Phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""Dol Starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""starter_type"",""value"":""Dol Starter"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model_number"",""value"":""elcw-s-digi"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""part_number"",""value"":""elcw-s-digi"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""Three Phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""Three Phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""Dol Starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""starter_type"", ""value"": ""Dol Starter"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model_number"", ""value"": ""elcw-s-digi"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""part_number"", ""value"": ""elcw-s-digi"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2467,286,$0.001662
Motor Plate,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""motor plate"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""component"",""value"":""motor plate"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""motor plate"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""motor plate"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""component"", ""value"": ""motor plate"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""motor plate"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,166,$0.001477
three phase dol dry run motor starter,True,4,8,"{""attributes"":[{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase_type"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""starter_type"",""value"":""dol"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""dol"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""protection"",""value"":""dry run"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""feature"",""value"":""dry run"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""product_type"",""value"":""motor starter"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""device"",""value"":""motor starter"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""starter_type"", ""value"": ""dol"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""dol"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""protection"", ""value"": ""dry run"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""feature"", ""value"": ""dry run"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""product_type"", ""value"": ""motor starter"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""device"", ""value"": ""motor starter"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2461,272,$0.001638
