query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
1kw( 1.3hp) bldc motor,True,4,10,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""1.3 hp"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""horsepower"",""value"":""1.3 hp"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""hp"",""value"":""1.3 hp"",""key_priority"":3,""attribute_priority"":3},{""attribute_key"":""power"",""value"":""1 kw"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""kilowatt"",""value"":""1 kw"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""wattage"",""value"":""1 kw"",""key_priority"":3,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""1.3 hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""horsepower"", ""value"": ""1.3 hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""1.3 hp"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""1 kw"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""kilowatt"", ""value"": ""1 kw"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""wattage"", ""value"": ""1 kw"", ""key_priority"": 3, ""attribute_priority"": 4}]}",0,0,$0.000000
1kw( 1.3hp) bldc motor near jharsuguda,True,4,10,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""1.3 hp"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""horsepower"",""value"":""1.3 hp"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""hp"",""value"":""1.3 hp"",""key_priority"":3,""attribute_priority"":3},{""attribute_key"":""power"",""value"":""1 kw"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""kilowatt"",""value"":""1 kw"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""wattage"",""value"":""1 kw"",""key_priority"":3,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""1.3 hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""horsepower"", ""value"": ""1.3 hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""1.3 hp"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""1 kw"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""kilowatt"", ""value"": ""1 kw"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""wattage"", ""value"": ""1 kw"", ""key_priority"": 3, ""attribute_priority"": 4}]}",0,0,$0.000000
spg motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""spg"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""spg"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""spg"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""spg"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""spg"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""spg"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
crompton greaves motor 5 hp 3.70 kw 3 phase 1450 rpm foot mount,True,7,18,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton greaves"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton greaves"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""crompton greaves"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""5 hp"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""horsepower"",""value"":""5 hp"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""hp"",""value"":""5 hp"",""key_priority"":3,""attribute_priority"":3},{""attribute_key"":""power"",""value"":""3.70 kw"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""kilowatt"",""value"":""3.70 kw"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""wattage"",""value"":""3.70 kw"",""key_priority"":3,""attribute_priority"":4},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":5},{""attribute_key"":""speed"",""value"":""1450 rpm"",""key_priority"":1,""attribute_priority"":6},{""attribute_key"":""rpm"",""value"":""1450 rpm"",""key_priority"":2,""attribute_priority"":6},{""attribute_key"":""rated_speed"",""value"":""1450 rpm"",""key_priority"":3,""attribute_priority"":6},{""attribute_key"":""mounting_type"",""value"":""foot mount"",""key_priority"":1,""attribute_priority"":7},{""attribute_key"":""mounting"",""value"":""foot mount"",""key_priority"":2,""attribute_priority"":7}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton greaves"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton greaves"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""crompton greaves"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""5 hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""horsepower"", ""value"": ""5 hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""5 hp"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""3.70 kw"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""kilowatt"", ""value"": ""3.70 kw"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""wattage"", ""value"": ""3.70 kw"", ""key_priority"": 3, ""attribute_priority"": 4}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 5}, {""attribute_key"": ""speed"", ""value"": ""1450 rpm"", ""key_priority"": 1, ""attribute_priority"": 6}, {""attribute_key"": ""rpm"", ""value"": ""1450 rpm"", ""key_priority"": 2, ""attribute_priority"": 6}, {""attribute_key"": ""rated_speed"", ""value"": ""1450 rpm"", ""key_priority"": 3, ""attribute_priority"": 6}, {""attribute_key"": ""mounting_type"", ""value"": ""foot mount"", ""key_priority"": 1, ""attribute_priority"": 7}, {""attribute_key"": ""mounting"", ""value"": ""foot mount"", ""key_priority"": 2, ""attribute_priority"": 7}]}",0,0,$0.000000
Vacuum Cleaner Motors,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""vacuum cleaner"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""vacuum cleaner"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""vacuum cleaner"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""vacuum cleaner"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Siemens Electric Three Phase Motor,True,3,7,"{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
panasonic gear box MY9G30B,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""panasonic"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""panasonic"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""panasonic"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""gear box"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""gear box"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""panasonic"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""panasonic"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""panasonic"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""gear box"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""gear box"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Three Phase Dol Starter (elcw-s-digi),True,2,6,"{""attributes"":[{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_category"",""value"":""starter"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""category"",""value"":""starter"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_category"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""category"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
Motor Plate,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
three phase dol dry run motor starter,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
