query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
1 piece Slip Rings,True,2,4,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""quantity"",
      ""value"": ""1 piece"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""count"",
      ""value"": ""1 piece"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""item"",
      ""value"": ""Slip Rings"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""product"",
      ""value"": ""Slip Rings"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""quantity"", ""value"": ""1 piece"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""count"", ""value"": ""1 piece"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""item"", ""value"": ""Slip Rings"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product"", ""value"": ""Slip Rings"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2221,160,$0.001350
venex 3 phase dol motor starter,True,4,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""venex"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""phase"",
      ""value"": ""3 phase"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""phase_type"",
      ""value"": ""3 phase"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""starter_type"",
      ""value"": ""dol motor starter"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""starter"",
      ""value"": ""dol motor starter"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""application"",
      ""value"": ""motor starter"",
      ""key_priority"": 1,
      ""attribute_priority"": 4
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""motor starter"",
      ""key_priority"": 2,
      ""attribute_priority"": 4
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""venex"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""3 phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""3 phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""starter_type"", ""value"": ""dol motor starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""starter"", ""value"": ""dol motor starter"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""application"", ""value"": ""motor starter"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""use"", ""value"": ""motor starter"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2224,272,$0.001520
Used Crompton Greaves Motor,True,3,9,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton greaves"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton greaves"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""crompton greaves"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""condition"",""value"":""used"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""status"",""value"":""used"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""state"",""value"":""used"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""model"",""value"":""motor"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton greaves"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton greaves"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""crompton greaves"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""condition"", ""value"": ""used"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""status"", ""value"": ""used"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""state"", ""value"": ""used"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""model"", ""value"": ""motor"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2220,783,$0.002285
Mobile Starter Prime,True,3,6,"```json
{
  ""attributes"": [
    {""attribute_key"": ""category"", ""value"": ""mobile"", ""key_priority"": 1, ""attribute_priority"": 1},
    {""attribute_key"": ""device_type"", ""value"": ""mobile"", ""key_priority"": 2, ""attribute_priority"": 1},
    {""attribute_key"": ""function"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2},
    {""attribute_key"": ""purpose"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2},
    {""attribute_key"": ""type"", ""value"": ""prime"", ""key_priority"": 1, ""attribute_priority"": 3},
    {""attribute_key"": ""variant"", ""value"": ""prime"", ""key_priority"": 2, ""attribute_priority"": 3}
  ]
}
```","{""attributes"": [{""attribute_key"": ""category"", ""value"": ""mobile"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""device_type"", ""value"": ""mobile"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""function"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""purpose"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""prime"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""variant"", ""value"": ""prime"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2219,183,$0.001384
1kw( 1.3hp) bldc motor,True,3,6,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""power"",
      ""value"": ""1kw"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""wattage"",
      ""value"": ""1kw"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""horsepower"",
      ""value"": ""1.3hp"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""power_hp"",
      ""value"": ""1.3hp"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""bldc"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""brushless_dc"",
      ""value"": ""bldc"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""1kw"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""1kw"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""1.3hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""power_hp"", ""value"": ""1.3hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""bldc"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""brushless_dc"", ""value"": ""bldc"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2230,243,$0.001479
1kw( 1.3hp) bldc motor near jharsuguda,True,5,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""power_kw"",
      ""value"": ""1kw"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power_hp"",
      ""value"": ""1.3hp"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power"",
      ""value"": ""1kw (1.3hp)"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""bldc motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""brushless_dc"",
      ""value"": ""bldc motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""location"",
      ""value"": ""near jharsuguda"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""area"",
      ""value"": ""near jharsuguda"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""power_kw"", ""value"": ""1kw"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power_hp"", ""value"": ""1.3hp"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""1kw (1.3hp)"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""brushless_dc"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""location"", ""value"": ""near jharsuguda"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""area"", ""value"": ""near jharsuguda"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2236,290,$0.001553
spg motor,True,1,2,"```json
{""attributes"":[{""attribute_key"":""motor_type"",""value"":""spg motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""spg"",""value"":""spg motor"",""key_priority"":2,""attribute_priority"":1}]}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""spg motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""spg"", ""value"": ""spg motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",2219,53,$0.001189
crompton greaves motor 5 hp 3.70 kw 3 phase 1450 rpm foot mount,False,0,0,,,2239,3000,$0.005619
Vacuum Cleaner Motors,True,2,3,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""application"",
      ""value"": ""vacuum cleaner"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""vacuum cleaner"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""vacuum cleaner"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""vacuum cleaner"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}]}",2219,124,$0.001295
Siemens Electric Three Phase Motor,False,0,0,,,2218,3000,$0.005609
panasonic gear box MY9G30B,True,3,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""panasonic"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""panasonic"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""company"",
      ""value"": ""panasonic"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""product_type"",
      ""value"": ""gear box"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""gearbox_type"",
      ""value"": ""gear box"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""model"",
      ""value"": ""MY9G30B"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""part_number"",
      ""value"": ""MY9G30B"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""panasonic"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""panasonic"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""panasonic"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""gear box"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""gearbox_type"", ""value"": ""gear box"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model"", ""value"": ""MY9G30B"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""part_number"", ""value"": ""MY9G30B"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2226,278,$0.001530
Three Phase Dol Starter (elcw-s-digi),True,3,5,"{""attributes"":[{""attribute_key"":""starter_type"",""value"":""Dol Starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""Three Phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""phase_type"",""value"":""Three Phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model"",""value"":""elcw-s-digi"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""product_code"",""value"":""elcw-s-digi"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""starter_type"", ""value"": ""Dol Starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""Three Phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""Three Phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model"", ""value"": ""elcw-s-digi"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""product_code"", ""value"": ""elcw-s-digi"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2222,2416,$0.004735
Motor Plate,True,1,2,"{""attributes"":[{""attribute_key"":""motor_plate_type"",""value"":""motor plate"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor_plate"",""value"":""motor plate"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_plate_type"", ""value"": ""motor plate"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_plate"", ""value"": ""motor plate"", ""key_priority"": 2, ""attribute_priority"": 1}]}",2214,1803,$0.003811
three phase dol dry run motor starter,True,3,6,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""phase"",
      ""value"": ""three phase"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""phase_type"",
      ""value"": ""three phase"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""starter_type"",
      ""value"": ""dol"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""dol_starter"",
      ""value"": ""dol"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""application"",
      ""value"": ""dry run motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""dry run motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""starter_type"", ""value"": ""dol"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""dol_starter"", ""value"": ""dol"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""dry run motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""dry run motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2223,237,$0.001467
Single Phase Electric Motor,True,2,3,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""electric motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""phase_type"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2217,788,$0.002291
